0x15 idtype
0x879f sp_air_jet_engine_unique_reward
0x87a0 sp_air_jet_engine_preference_fighter
0x87a1 light_air
0x87a2 sp_air_jet_engine_preference_compromise
0x87a3 sp_air_jet_engine_preference_bomber
0x87a4 medium_air
0x87a5 sp_air_axial_jet_engine_unique_reward
0x87a6 sp_air_axial_jet_engine_preference_fighter
0x87a7 sp_air_axial_jet_engine_preference_compromise
0x87a8 sp_air_axial_jet_engine_preference_bomber
0x87a9 sp_air_supersonic_jet_unique_reward
0x87aa sp_air_supersonic_jet_preference_cost_reduction
0x87ab sp_air_supersonic_jet_preference_compromise
0x87ac sp_air_supersonic_jet_preference_cost_increase
0x87ad sp_air_helicopter_unique_reward
0x87ae sp_air_helicopter_preference_speed
0x87af sp_air_helicopter_preference_compromise
0x87b0 sp_air_helicopter_preference_protection
0x87b1 sp_land_reward_land_cruiser_overheating
0x87b2 sp_land_reward_option_land_cruiser_overheating
0x87b3 sp_land_reward_land_cruiser_chassis
0x87b4 sp_land_reward_option_land_cruiser_chassis_redesign
0x87b5 sp_land_reward_option_land_cruiser_chassis_reinforce
0x87b6 sp_land_reward_option_land_cruiser_chassis_lighter_materials
0x87b7 sp_land_reward_land_cruiser_engine
0x87b8 sp_land_reward_option_land_cruiser_engine_leave
0x87b9 sp_land_reward_option_land_cruiser_engine_modify
0x87ba sp_land_reward_option_land_cruiser_engine_new
0x87bb sp_land_reward_land_cruiser_turret
0x87bc sp_land_reward_option_land_cruiser_turret_original
0x87bd sp_land_reward_option_land_cruiser_turret_simplify
0x87be sp_land_reward_option_land_cruiser_turret_redesign
0x87bf sp_land_reward_land_cruiser_track
0x87c0 sp_land_reward_option_land_cruiser_track_current
0x87c1 sp_land_reward_option_land_cruiser_track_reduce_armor
0x87c2 sp_land_reward_option_land_cruiser_track_reinforce_track
0x87c3 sp_land_reward_land_cruiser_communication
0x87c4 sp_land_reward_option_land_cruiser_communication_current
0x87c5 sp_land_reward_option_land_cruiser_communication_new
0x87c6 sp_land_reward_option_land_cruiser_communication_redesign
0x87c7 sp_land_reward_land_cruiser_assembly
0x87c8 sp_land_reward_option_land_cruiser_assembly_all
0x87c9 sp_land_reward_option_land_cruiser_assembly_key
0x87ca sp_land_reward_land_cruiser_suspension
0x87cb sp_land_reward_option_land_cruiser_suspension_full
0x87cc sp_land_reward_option_land_cruiser_suspension_rear
0x87cd sp_land_reward_land_cruiser_ammunition
0x87ce sp_land_reward_option_land_cruiser_ammunition_current
0x87cf sp_land_reward_option_land_cruiser_ammunition_simplified
0x87d0 sp_land_reward_option_land_cruiser_ammunition_new
0x87d1 sp_land_reward_super_heavy_howitzer_focus_preference
0x87d2 sp_land_reward_option_super_heavy_howitzer_focus_preference_balance
0x87d3 sp_land_reward_option_super_heavy_howitzer_focus_preference_firepower
0x87d4 sp_land_reward_option_super_heavy_howitzer_focus_preference_production
0x87d5 sp_land_reward_self_propelled_super_heavy_howitzer_focus_preference
0x87d6 sp_land_reward_option_self_propelled_super_heavy_howitzer_focus_preference_balance
0x87d7 sp_land_reward_option_self_propelled_super_heavy_howitzer_focus_preference_firepower
0x87d8 sp_land_reward_option_self_propelled_super_heavy_howitzer_focus_preference_production
0x87d9 sp_land_reward_multi_charge_large_caliber_gun_successful_test_firing
0x87da sp_land_reward_option_multi_charge_large_caliber_gun_successful_test_firing
0x87db sp_land_reward_multi_charge_large_caliber_gun_test_failure
0x87dc sp_land_reward_option_multi_charge_large_caliber_gun_test_failure
0x87dd sp_land_reward_multi_charge_large_caliber_gun_breakthrough_in_propulsion_technology
0x87de sp_land_reward_option_multi_charge_large_caliber_gun_breakthrough_in_propulsion_technology
0x87df sp_land_reward_stronghold_network_structural_weakness_discovered
0x87e0 sp_land_stronghold_network_structural_weakness_discovered_flag
0x87e1 sp_land_reward_option_stronghold_network_structural_weakness_discovered
0x87e2 sp_land_reward_stronghold_network_delayed_by_concrete_shortage
0x87e3 sp_land_reward_option_stronghold_network_delayed_by_concrete_shortage
0x87e4 sp_land_reward_stronghold_network_underground_rail_systems
0x87e5 cat_fortification
0x87e6 engineers_tech
0x87e7 sp_land_reward_stronghold_network_integration_of_anti_blast_doors
0x87e8 sp_land_reward_option_stronghold_network_integration_of_anti_blast_doors
0x87e9 sp_land_reward_stronghold_network_communication_system_overhaul
0x87ea sp_land_reward_option_stronghold_network_communication_system_overhaul_standardize
0x87eb construction_tech
0x87ec sp_land_reward_option_stronghold_network_communication_system_overhaul_further_study
0x87ed sp_land_reward_stronghold_network_leadership_approach
0x87ee sp_land_reward_option_stronghold_network_leadership_approach_oversee_work_personally
0x87ef sp_land_reward_stronghold_network_leadership_approach_field_flag
0x87f0 sp_land_reward_option_stronghold_network_leadership_approach_office_planning
0x87f1 sp_land_reward_stronghold_network_leadership_approach_office_flag
0x87f2 sp_land_reward_stronghold_network_breakthrough_in_concrete_reinforcement_01
0x87f3 sp_land_reward_option_stronghold_network_breakthrough_in_concrete_reinforcement_01_apply_and_document_discovery
0x87f4 sp_land_reward_option_stronghold_network_breakthrough_in_concrete_reinforcement_01_use_in_current_project
0x87f5 sp_land_reward_stronghold_network_breakthrough_in_concrete_reinforcement_02
0x87f6 sp_land_reward_option_stronghold_network_collapse_01
0x87f7 sp_land_reward_option_stronghold_network_collapse_01_prioritize_scientist
0x87f8 sp_land_reward_option_stronghold_network_collapse_01_prioritize_safety
0x87f9 sp_land_reward_option_stronghold_network_collapse_01_continue_without_delay
0x87fa sp_land_reward_option_stronghold_network_collapse_02
0x87fb sp_naval_cruiser_submarine_unique_reward_a
0x87fc sp_naval_cruiser_submarine_preference_a
0x87fd sp_naval_cruiser_submarine_preference_b
0x87fe sp_naval_fleet_submarine_unique_reward_a
0x87ff sp_naval_fleet_submarine_preference_a
0x8800 sp_naval_fleet_submarine_preference_b
0x8801 sp_naval_nuclear_submarine_unique_reward_a
0x8802 sp_naval_nuclear_submarine_preference_a
0x8803 sp_naval_nuclear_submarine_preference_b
0x8804 sp_naval_nuclear_submarine_preference_c
0x8805 sp_naval_rocket_launching_submarine_unique_reward_a
0x8806 sp_naval_rocket_launching_submarine_preference_a
0x8807 sp_naval_rocket_launching_submarine_preference_b
0x8808 sp_naval_rocket_launching_submarine_preference_c
0x8809 sp_naval_nuclear_missile_submarine_unique_reward_a
0x880a sp_naval_nuclear_missile_submarine_preference_a
0x880b sp_naval_nuclear_missile_submarine_preference_b
0x880c sp_naval_nuclear_missile_submarine_preference_c
0x880d sp_naval_nuclear_torpedo_unique_reward_a
0x880e sp_naval_nuclear_torpedo_preference_a
0x880f sp_naval_nuclear_torpedo_preference_b
0x8810 sp_naval_midget_submarine_unique_reward_a
0x8811 sp_naval_midget_submarine_preference_a
0x8812 sp_naval_midget_submarine_preference_b
0x8813 sp_naval_midget_submarine_preference_c
0x8814 sp_naval_aip_engine_unique_reward_a
0x8815 sp_naval_aip_engine_preference_a
0x8816 sp_naval_aip_engine_preference_b
0x8817 sp_naval_aip_engine_preference_c
0x8818 sp_naval_anechoic_tiles_unique_reward_a
0x8819 sp_naval_anechoic_tiles_preference_a
0x881a sp_naval_anechoic_tiles_preference_b
0x881b sp_naval_anechoic_tiles_preference_c
0x881c sp_naval_submarine_carrier_unique_reward_a
0x881d sp_naval_submarine_carrier_preference_a
0x881e sp_naval_submarine_carrier_preference_b
0x881f sp_naval_submarine_carrier_preference_c
0x8820 sp_naval_torpedo_cruiser_unique_reward_a
0x8821 sp_naval_torpedo_cruiser_preference_a
0x8822 sp_naval_torpedo_cruiser_preference_b
0x8823 sp_naval_super_heavy_battleship_unique_reward_a
0x8824 sp_naval_super_heavy_battleship_preference_a_a
0x8825 sp_naval_super_heavy_battleship_preference_b_a
0x8826 sp_naval_super_heavy_battleship_preference_c_a
0x8827 sp_naval_super_heavy_battleship_unique_reward_b
0x8828 sp_naval_super_heavy_battleship_preference_a_b
0x8829 sp_naval_super_heavy_battleship_preference_b_b
0x882a sp_naval_super_heavy_battleship_preference_c_b
0x882b sp_naval_modern_battleship_unique_reward_a
0x882c sp_naval_modern_battleship_preference_a_a
0x882d sp_naval_modern_battleship_preference_b_a
0x882e sp_naval_modern_battleship_preference_c_a
0x882f sp_naval_modern_battleship_unique_reward_b
0x8830 sp_naval_modern_battleship_preference_a_b
0x8831 sp_naval_modern_battleship_preference_b_b
0x8832 sp_naval_modern_battleship_preference_c_b
0x8833 sp_naval_modern_carrier_unique_reward_a
0x8834 sp_naval_modern_carrier_preference_a_a
0x8835 sp_naval_modern_carrier_preference_b_a
0x8836 sp_naval_modern_carrier_preference_c_a
0x8837 sp_naval_modern_carrier_unique_reward_b
0x8838 sp_naval_modern_carrier_preference_a_b
0x8839 sp_naval_modern_carrier_preference_b_b
0x883a sp_naval_modern_carrier_preference_c_b
0x883b sp_naval_ice_carrier_unique_reward_a
0x883c sp_naval_ice_carrier_preference_a
0x883d sp_naval_ice_carrier_preference_b
0x883e sp_naval_underway_replenishment_unique_reward_a
0x883f sp_naval_underway_replenishment_preference_a
0x8840 sp_naval_underway_replenishment_pick_a
0x8841 sp_naval_underway_replenishment_preference_c
0x8842 sp_naval_underway_replenishment_preference_b
0x8843 sp_naval_underway_replenishment_pick_b
0x8844 sp_naval_proximity_fuze_tech
0x8845 sp_naval_proximity_fuzes_unique_reward_a
0x8846 sp_naval_proximity_fuzes_preference_a
0x8847 sp_naval_proximity_fuzes_preference_b
0x8848 sp_naval_support_ships_unique_reward_a
0x8849 sp_naval_support_ships_preference_a_a
0x884a sp_naval_support_ships_pick_a
0x884b sp_naval_support_ships_preference_b_a
0x884c sp_naval_support_ships_pick_b
0x884d sp_naval_support_ships_preference_c_a
0x884e sp_naval_support_ships_pick_c
0x884f sp_naval_support_ships_unique_reward_b
0x8850 sp_naval_support_ships_preference_a_b
0x8851 sp_naval_repair_ships_pick_a
0x8852 sp_naval_support_ships_preference_b_b
0x8853 sp_naval_repair_ships_pick_b
0x8854 sp_naval_support_ships_preference_c_b
0x8855 sp_naval_repair_ships_pick_c
0x8856 sp_naval_escort_carrier_unique_reward_a
0x8857 sp_naval_escort_carrier_preference_a_a
0x8858 sp_naval_escort_carrier_preference_b_a
0x8859 sp_naval_escort_carrier_preference_c_a
0x885a sp_naval_escort_carrier_unique_reward_b
0x885b sp_naval_escort_carrier_preference_a_b
0x885c sp_naval_escort_carrier_preference_b_b
0x885d sp_naval_escort_carrier_preference_c_b
0x885e nuclear_reactor_heavy_water_flag
0x885f sp_nuclear_design_choice_reward
0x8860 sp_nuclear_design_choice_reward_graphite
0x8861 sp_nuclear_design_choice_reward_heavy_water
0x8862 sp_nuclear_isotope_separation_choice_reward
0x8863 sp_nuclear_isotope_separation_choice_reward_gaseous
0x8864 sp_nuclear_isotope_separation_choice_reward_centrifugal
0x8865 sp_nuclear_reactor_tested_reward
0x8866 nuclear_reactor_tested_flag
0x8867 nuclear_reactor_tested_reward_classify
0x8868 nuclear_reactor_classify_flag
0x8869 sp_nuclear_reactor_tested_reward_public
0x886a nuclear_reactor_public_flag
0x886b sp_nuclear_major_breakthrough_reward
0x886c ssp_nuclear_major_breakthrough_reward_option
0x886d sp_commercial_nuclear_reactor_concerns_reward
0x886e sp_commercial_nuclear_reactor_concerns_reward_option_safety
0x886f sp_commercial_nuclear_reactor_concerns_reward_option_ignore
0x8870 USA_oppenheimer_made_the_nuke_flag
0x8871 sp_nuclear_bomb_test_prototype_reward
0x8872 sp_nuclear_bomb_test_prototype_reward_test_bomb
0x8873 sp_nuclear_bomb_test_prototype_reward_keep_bomb
0x8874 sp_nuclear_bomb_espionage_threats_reward
0x8875 sp_nuclear_bomb_espionage_threats_reward_no
0x8876 sp_nuclear_bomb_espionage_threats_reward_increase_security
0x8877 sp_nuclear_bomb_information_leak_reward
0x8878 sp_nuclear_bomb_information_leak_reward_option
0x8879 sp_nuclear_bomb_breakthrough_plutonium_reward
0x887a sp_nuclear_bomb_breakthrough_plutonium_reward_option
0x887b sp_thermonuclear_bomb_test_reward
0x887c sp_thermonuclear_bomb_test_reward_option_no
0x887d sp_thermonuclear_bomb_test_reward_option_yes
0x887e thermonuclear_weapon_test_flag
0x887f radio_detection
0x8880 sp_rocket_design_choice_reward
0x8881 sp_rocket_design_choice_reward_balanced
0x8882 sp_rocket_design_choice_reward_range
0x8883 sp_rocket_design_choice_reward_payload
0x8884 sp_rockets_flying_bomb_technical_breakthrough_in_pulsejet_design_reward
0x8885 sp_rockets_flying_bomb_technical_breakthrough_in_pulsejet_design_reward_option
0x8886 sp_rockets_flying_bomb_launch_ramp_innovations_reward
0x8887 sp_rockets_flying_bomb_launch_ramp_innovations_reward_option
0x8888 sp_rockets_flying_bomb_mass_production_scaling_reward
0x8889 sp_rockets_flying_bomb_mass_production_scaling_reward_option
0x888a sp_rockets_flying_bomb_engine_optimization_breakthrough_reward
0x888b sp_rockets_flying_bomb_engine_optimization_breakthrough_reward_option
0x888c sp_rockets_flying_bomb_technological_innovation_in_guidance_systems_reward
0x888d sp_rockets_flying_bomb_technological_innovation_in_guidance_systems_reward_option
0x888e sp_rockets_flying_bomb_test_flight_failures_reward
0x888f sp_rockets_flying_bomb_test_flight_failures_reward_option
0x8890 sp_rocket_wind_tunnel_choice_reward
0x8891 sp_rocket_wind_tunnel_choice_reward_reject
0x8892 sp_rocket_wind_tunnel_choice_reward_agree
0x8893 sp_rocket_glass_wool_choice_reward
0x8894 sp_rocket_glass_wool_choice_reward_accept
0x8895 sp_rocket_guidance_system_choice_reward
0x8896 rocket_guidance_system_picked
0x8897 sp_rocket_guidance_system_choice_reward_mechanical
0x8898 sp_rocket_guidance_system_choice_reward_radio
0x8899 sp_rocket_turbo_pump_froth_reward
0x889a sp_rocket_turbo_pump_froth_reward_accept
0x889b sp_rocket_relay_failure_reward
0x889c sp_rocket_relay_failure_reward_accept
0x889d sp_rocket_relay_failure_reward_reject
0x889e sp_rocket_outercoating_reward
0x889f sp_rocket_outercoating_reward_accept
0x88a0 sp_rocket_launch_site_choice_reward
0x88a1 sp_rocket_launch_site_choice_reward_reject
0x88a2 sp_rocket_launch_site_choice_reward_accept
0x88a3 sp_rockets_ground_control_improvements_reward
0x88a4 sp_rockets_vertical_launch_reward
0x88a5 sp_rockets_high_speed_flight_control_reward
0x88a6 sp_rockets_warhead_detonation_mechanisms_reward
0x88a7 mio_policy_air_perfect_finish
0x88a8 mio_policy_air_heavy_gantry_cranes
0x88a9 mio_policy_air_propulsion_experimenters
0x88aa mio_policy_air_wind_tunnel_pioneers
0x88ab mio_policy_air_modular_assembly
0x88ac mio_policy_general_ruthless_contracts
0x88ad mio_policy_general_assembly_line_optimisers
0x88ae mio_policy_general_vertical_integration
0x88af mio_policy_general_mechanical_genius
0x88b0 mio_policy_general_experimental_development_teams
0x88b1 mio_policy_NOR_general_permanent_industrial_revolution
0x88b2 mio_policy_RAJ_general_ordnance_factory_board
0x88b3 mio_policy_land_armor_welding_specialists
0x88b4 mio_policy_land_casting_specialists
0x88b5 mio_policy_land_heavy_gantry_cranes
0x88b6 mio_policy_land_factory_applied_camouflage
0x88b7 mio_policy_land_cutting_corners
0x88b8 mio_policy_navy_welding_specialists
0x88b9 mio_policy_navy_space_efficient_design
0x88ba mio_policy_navy_stable_platforms
0x88bb mio_policy_navy_great_sea_keeping
0x88bc mio_policy_navy_coastal_battlefleet
0x88bd world_at_peace_countries
0x88be democratic_faction_members
0x88bf uncapitulated_democratic_faction_members
0x88c0 world_democratic_countries
0x88c1 world_uncapitulated_democratic_countries_and_dominions
0x88c2 world_uncapitulated_democratic_countries
0x88c3 world_non_communist_countries
0x88c4 world_non_communist_states
0x88c5 world_communist_countries
0x88c6 europe_non_aligned_countries
0x88c7 countries_china
0x88c8 countries_asia
0x88c9 communist_countries_asia
0x88ca non_communist_or_capitulated_countries_asia
0x88cb faction_owned_core_states
0x88cc world_non_fascist_controlled_states
0x88cd faction_controlled_non_core_states
0x88ce country_and_all_subjects_controlled_non_core_states
0x88cf POL_between_the_seas_states
0x88d0 faction_controlled_between_the_seas_states
0x88d1 china_potential_core_states
0x88d2 china_potential_core_mainland_states
0x88d3 china_core_states_controlled_by_faction_leader_ideology
0x88d4 states_in_africa
0x88d5 faction_states_in_africa
0x88d6 states_in_americas
0x88d7 faction_states_in_americas
0x88d8 states_in_the_baltics
0x88d9 faction_states_in_the_baltics
0x88da states_in_the_nordics
0x88db faction_states_in_the_nordics
0x88dc states_in_europe
0x88dd faction_states_in_europe
0x88de states_in_asia
0x88df faction_states_in_asia
0x88e0 states_in_middle_east
0x88e1 faction_states_in_middle_east
0x88e2 states_in_oceania
0x88e3 states_in_asia_and_oceania
0x88e4 faction_states_on_my_continent
0x88e5 states_on_my_continent
0x88e6 non_fascist_controlled_states_on_my_continent
0x88e7 non_communist_controlled_states_on_my_continent
0x88e8 non_democratic_controlled_states_on_my_continent
0x88e9 states_controlled_by_faction_member_and_core_holder
0x88ea the_northern_mandate_states
0x88eb the_southern_mandate_states
0x88ec the_greater_game_states
0x88ed communist_controlled_states_my_continent
0x88ee countries_my_continent
0x88ef communist_or_capitulated_countries_my_continent
0x88f0 fascist_controlled_states_my_continent
0x88f1 anti_communist_controlled_states_my_continent
0x88f2 anti_fascist_controlled_states_my_continent
0x88f3 controllable_balkan_states
0x88f4 state_groups.balkans
0x88f5 faction_controlled_balkan_states
0x88f6 controllable_central_powers_border_states
